,sample
170317,45.55322265625
170318,91.40625
170319,54.485595703125
170320,58.40869140625
170321,148.92822265625
170322,146.7001953125
170323,35.488525390625
170324,325.776611328125
170325,106.8642578125
170326,114.244140625
170327,19.845947265625
170328,139.17236328125
170329,66.447265625
170330,179.736328125
170331,174.5048828125
170332,102.423095703125
170333,176.95556640625
170334,17.254150390625
170335,190.20751953125
170336,96.954345703125
170337,89.223876953125
170338,343.945556640625
170339,299.742431640625
170340,370.83056640625
170341,29.113525390625
170342,12.304931640625
170343,138.639892578125
170344,81.1298828125
170345,29.936767578125
170346,34.623291015625
170347,59.4775390625
170348,82.095947265625
170349,32.515625
170350,233.58642578125
170351,67.960205078125
170352,19.628173828125
170353,24.17236328125
170354,34.788330078125
170355,223.790283203125
170356,144.76416015625
170357,0.103515625
170358,52.6806640625
170359,71.514892578125
170360,62.004150390625
170361,93.8955078125
170362,100.260986328125
170363,18.5
170364,70.961181640625
170365,120.027587890625
170366,40.7548828125
170367,101.445556640625
170368,90.2265625
170369,79.047119140625
170370,71.657470703125
170371,147.379150390625
170372,109.89306640625
170373,46.750244140625
170374,222.43798828125
170375,167.95361328125
170376,29.28759765625
170377,33.226806640625
170378,177.330322265625
170379,235.7666015625
170380,78.2705078125
170381,98.65478515625
170382,46.436767578125
170383,39.575439453125
170384,5.759033203125
170385,118.15673828125
170386,75.00634765625
170387,292.38134765625
170388,226.09033203125
170389,191.802001953125
170390,147.9814453125
170391,5.5595703125
170392,128.94775390625
170393,181.58251953125
170394,559.236572265625
170395,135.803955078125
170396,131.58203125
170397,66.455322265625
170398,67.885009765625
170399,62.744140625
170400,149.986572265625
170401,298.151611328125
170402,7.301025390625
170403,93.18994140625
170404,29.933837890625
170405,39.01806640625
170406,39.9267578125
170407,125.370361328125
170408,98.160400390625
170409,84.569580078125
170410,106.708251953125
170411,157.564697265625
170412,5.15869140625
170413,19.571533203125
170414,92.06884765625
170415,26.426025390625
170416,20.328125
170417,54.512939453125
170418,12.28173828125
170419,1.840087890625
170420,85.684814453125
170421,274.70703125
170422,113.27001953125
170423,149.4736328125
170424,263.10595703125
170425,74.34033203125
170426,2.584228515625
170427,62.971923828125
170428,43.446533203125
170429,49.151611328125
170430,125.464111328125
170431,109.67822265625
170432,66.970947265625
170433,34.1142578125
170434,160.186767578125
170435,69.057861328125
170436,7.439453125
170437,40.94775390625
170438,75.634765625
170439,7.569580078125
170440,188.931884765625
170441,433.302001953125
170442,23.814453125
170443,86.763916015625
170444,25.286376953125
170445,160.933837890625
170446,16.316650390625
170447,97.509765625
170448,66.142578125
170449,1.06103515625
170450,236.71337890625
170451,354.06494140625
170452,123.453125
170453,51.660400390625
170454,87.197509765625
170455,185.18798828125
170456,133.879150390625
170457,173.567626953125
170458,106.40087890625
170459,102.58837890625
170460,17.90869140625
170461,54.882080078125
170462,129.808837890625
170463,429.619384765625
170464,116.87158203125
170465,27.691650390625
170466,146.1640625
170467,52.673828125
170468,4.589111328125
170469,23.022705078125
170470,157.01025390625
170471,218.692626953125
170472,3.3447265625
170473,2.613525390625
170474,186.65283203125
170475,245.869140625
170476,143.6923828125
170477,46.2705078125
170478,7.017822265625
170479,3.791259765625
170480,44.094970703125
170481,295.928955078125
170482,70.033447265625
170483,3.634033203125
170484,96.85791015625
170485,184.43212890625
170486,163.360595703125
170487,120.267822265625
170488,26.1962890625
170489,74.953369140625
170490,117.144775390625
170491,3.1298828125
170492,13.612548828125
170493,55.95947265625
170494,13.067626953125
170495,20.3291015625
170496,80.10595703125
170497,115.5517578125
170498,24.22509765625
170499,84.42431640625
170500,16.105712890625
170501,579.041259765625
170502,63.395751953125
170503,367.413330078125
170504,175.553955078125
170505,25.15869140625
170506,42.091064453125
170507,69.001220703125
170508,4.035400390625
170509,2.581298828125
170510,135.42431640625
170511,262.98828125
170512,10.851806640625
170513,3.0625
170514,265.99853515625
170515,13.423095703125
170516,214.54736328125
170517,16.71142578125
170518,357.908447265625
170519,138.768798828125
170520,41.10009765625
170521,67.431640625
170522,375.41064453125
170523,390.26416015625
170524,45.916015625
170525,11.1640625
170526,35.659423828125
170527,32.465087890625
170528,212.758056640625
170529,3.756103515625
170530,158.97705078125
170531,77.095947265625
170532,37.1845703125
170533,15.982666015625
170534,99.132080078125
170535,58.34423828125
170536,36.9853515625
170537,45.469970703125
170538,180.81103515625
170539,232.998291015625
170540,154.13916015625
170541,209.994384765625
170542,300.689453125
170543,2.529541015625
170544,22.955322265625
170545,64.014892578125
170546,41.80908203125
170547,125.34765625
170548,181.173095703125
170549,99.31884765625
170550,146.69189453125
170551,132.56640625
170552,7.61962890625
170553,48.60791015625
170554,15.2265625
170555,127.679931640625
170556,7.54541015625
170557,121.430908203125
170558,130.572509765625
170559,218.895751953125
170560,59.491455078125
170561,10.629150390625
170562,163.64697265625
170563,502.064453125
170564,52.447509765625
170565,274.4111328125
170566,430.14892578125
170567,520.470947265625
170568,253.3291015625
170569,768.218994140625
170570,1023.00048828125
170571,396.068603515625
170572,1064.929931640625
170573,2225.999267578125
170574,4949.7626953125
170575,36685.6884765625
170576,134777.73071289062
170577,50411.03515625
170578,17568.375244140625
170579,25200.625
170580,22948.876953125
170581,86511.91650390625
170582,65113.427001953125
170583,32758.17626953125
170584,191487.3203125
170585,85873.86376953125
170586,21851.61328125
170587,89030.23266601562
170588,91054.75830078125
170589,92021.02978515625
170590,25481.38134765625
170591,96465.98461914062
170592,102927.73876953125
170593,42108.918212890625
170594,12570.430908203125
170595,43313.766845703125
170596,18282.3828125
170597,20580.70556640625
170598,995.31298828125
170599,7090.913330078125
170600,21937.304931640625
170601,9507.879150390625
170602,4760.07470703125
170603,2070.5009765625
170604,9109.433837890625
170605,3560.10009765625
170606,5066.953369140625
170607,8749.16845703125
170608,2672.10791015625
170609,14666.754150390625
170610,25396.3134765625
170611,32972.258056640625
170612,7429.834228515625
170613,71892.203125
170614,11436.0009765625
170615,8794.901611328125
170616,1839.937744140625
170617,73159.57153320312
170618,155274.26879882812
170619,53811.624267578125
170620,2621.6455078125
170621,43848.949462890625
170622,30550.83447265625
170623,37459.11376953125
170624,1366.120361328125
170625,63084.241455078125
170626,50960.523681640625
170627,136431.03344726562
170628,10647.891845703125
170629,21868.92822265625
170630,26929.385986328125
170631,233.531494140625
170632,4552.041015625
170633,59042.182861328125
170634,9029.759765625
170635,40298.885986328125
170636,12021.833251953125
170637,10287.129150390625
170638,44579.333251953125
170639,13207.5390625
170640,683.3447265625
170641,29961.986572265625
170642,20248.12158203125
170643,58425.850830078125
170644,62911.386962890625
170645,5721.7392578125
170646,30640.95751953125
170647,4092.223876953125
170648,12194.903564453125
170649,5639.625244140625
170650,51262.701416015625
170651,2827.35595703125
170652,18302.662353515625
170653,8271.293212890625
170654,17584.101806640625
170655,48210.226806640625
170656,20211.986328125
170657,1240.384033203125
170658,6899.781494140625
170659,5152.97265625
170660,13132.758056640625
170661,14529.6640625
170662,11830.01220703125
170663,6077.4384765625
170664,23708.96533203125
170665,28275.31103515625
170666,16013.292236328125
170667,8970.281494140625
170668,16407.3681640625
170669,63428.853759765625
170670,4982.4658203125
170671,45210.753173828125
170672,21329.78515625
170673,51149.87353515625
170674,35176.387939453125
170675,97016.04614257812
170676,1408.56689453125
170677,50348.731689453125
170678,48410.435791015625
170679,13673.9189453125
170680,7617.03759765625
170681,13555.486572265625
170682,4334.547119140625
170683,41122.79931640625
170684,14298.566650390625
170685,28803.222900390625
170686,47057.389892578125
170687,38525.90869140625
170688,7878.030517578125
170689,16948.588134765625
170690,5189.67236328125
170691,32923.90673828125
170692,24448.272705078125
170693,72545.93872070312
170694,19528.278564453125
170695,78451.33032226562
170696,41067.742431640625
170697,22883.634033203125
170698,10652.4423828125
170699,16148.924072265625
170700,5886.53125
170701,10724.11572265625
170702,92190.04150390625
170703,7780.0166015625
170704,10051.8095703125
170705,36405.20166015625
170706,10353.062744140625
170707,16796.579345703125
170708,7474.60009765625
170709,6838.77587890625
170710,36553.38330078125
170711,245.098876953125
170712,6125.0283203125
170713,1089.587890625
170714,46711.181640625
170715,8971.611328125
170716,26355.522705078125
170717,5888.0751953125
170718,737.608642578125
170719,5239.72705078125
170720,24540.27978515625
170721,4876.5634765625
170722,3686.53369140625
170723,8402.830322265625
170724,16610.0048828125
170725,6133.886962890625
170726,12435.77587890625
170727,20802.38720703125
170728,6439.27978515625
170729,6957.56640625
170730,30891.129150390625
170731,56334.943603515625
170732,42973.289306640625
170733,9456.199462890625
170734,13117.275634765625
170735,32877.080078125
170736,48517.625
170737,79554.06494140625
170738,1795.8173828125
170739,1461.30078125
170740,20026.177978515625
170741,11758.06298828125
170742,2578.277587890625
170743,2735.4462890625
170744,70695.98168945312
170745,45359.836181640625
170746,128836.27978515625
170747,12495.906494140625
170748,4263.71142578125
170749,22966.82470703125
170750,3998.060791015625
170751,2171.651611328125
170752,21669.986328125
170753,12701.021728515625
170754,1311.885986328125
170755,451.14697265625
170756,11769.296142578125
170757,10777.927978515625
170758,27841.61376953125
170759,35245.1181640625
170760,7657.21142578125
170761,16961.3876953125
170762,924.345703125
170763,5035.817626953125
170764,13068.571533203125
170765,636.044189453125
170766,16304.0791015625
170767,2227.8173828125
170768,3224.6884765625
170769,3109.293212890625
170770,9648.166015625
170771,15770.78515625
170772,10626.75244140625
170773,10373.94775390625
170774,6843.616455078125
170775,15771.126220703125
170776,2545.187744140625
170777,11431.890625
170778,24623.062744140625
170779,25861.950439453125
170780,6208.666015625
170781,8217.587890625
170782,211.072509765625
170783,7941.59033203125
170784,11521.53564453125
170785,6222.14111328125
170786,19233.238525390625
170787,27238.31884765625
170788,23650.32470703125
170789,10906.805908203125
170790,20103.45556640625
170791,7846.107666015625
170792,655.108642578125
170793,2201.06640625
170794,6979.14306640625
170795,21545.459228515625
170796,7991.133056640625
170797,16936.820556640625
170798,3289.267578125
170799,37065.15869140625
170800,896.842041015625
170801,18245.746337890625
170802,10261.671142578125
170803,13642.42626953125
170804,4758.194580078125
170805,5031.6064453125
170806,3337.205078125
170807,3050.087158203125
170808,11321.441650390625
170809,5557.546142578125
170810,17114.862548828125
170811,3352.3603515625
170812,27234.9658203125
170813,7686.310791015625
170814,14082.379150390625
170815,48827.5556640625
170816,12977.92431640625
170817,746.833251953125
170818,30111.8212890625
170819,7687.744140625
170820,5423.801025390625
170821,3582.8876953125
170822,8072.9462890625
170823,3492.213134765625
170824,2022.576416015625
170825,4963.7861328125
170826,6879.379150390625
170827,10617.07275390625
170828,122.447509765625
170829,5408.599853515625
170830,2999.38134765625
170831,4891.661376953125
170832,2219.690673828125
170833,4855.92431640625
170834,12065.39306640625
170835,19178.100830078125
170836,16826.30078125
170837,2768.845947265625
170838,33625.1640625
170839,23119.085205078125
170840,23719.25830078125
170841,38.985595703125
170842,11552.94189453125
170843,20485.51416015625
170844,11657.283447265625
170845,41067.144775390625
170846,566.350830078125
170847,2257.3251953125
170848,4558.9619140625
170849,32350.565673828125
170850,1161.1220703125
170851,13110.067626953125
170852,718.422119140625
170853,3207.805908203125
170854,4958.47900390625
170855,4266.616455078125
170856,29338.401611328125
170857,14184.996337890625
170858,4971.68798828125
170859,9560.20361328125
170860,16917.7978515625
170861,23530.06103515625
170862,5769.187744140625
170863,7213.244140625
170864,22090.6416015625
170865,709.12744140625
170866,4783.8603515625
170867,8832.1181640625
170868,8414.874267578125
170869,10671.311767578125
170870,63296.947509765625
170871,11647.494384765625
170872,47035.4541015625
170873,39958.637939453125
170874,23719.863525390625
170875,22304.28759765625
170876,3276.726806640625
170877,1743.275634765625
170878,2737.369384765625
170879,13366.355712890625
170880,8305.919189453125
170881,19469.136962890625
170882,3900.326416015625
170883,11878.24658203125
170884,3325.696533203125
170885,5893.187744140625
170886,7252.164306640625
170887,8583.996337890625
170888,4458.329345703125
170889,3569.4384765625
170890,19492.315673828125
170891,7077.867431640625
170892,2469.44580078125
170893,17460.91064453125
170894,8190.30517578125
170895,15217.74658203125
170896,19506.231689453125
170897,6311.2666015625
170898,44953.52587890625
170899,1145.702392578125
170900,28116.26416015625
170901,12189.32861328125
170902,6505.574462890625
170903,1892.9931640625
170904,15907.295166015625
170905,27859.931884765625
170906,24549.69970703125
170907,1323.8916015625
170908,5909.820556640625
170909,2052.243408203125
170910,14546.7939453125
170911,8743.515869140625
170912,3414.65087890625
170913,16319.950439453125
170914,2424.85595703125
170915,35976.9111328125
170916,11232.5986328125
170917,52605.12939453125
170918,24511.3486328125
170919,1436.635009765625
170920,2223.062744140625
170921,33949.4111328125
170922,20956.6337890625
170923,19382.509765625
170924,14659.477783203125
170925,102.80126953125
170926,23749.463134765625
170927,6680.321533203125
170928,8873.46337890625
170929,16663.67041015625
170930,6463.307861328125
170931,2842.61328125
170932,4839.55126953125
170933,1933.86376953125
170934,685.74072265625
170935,13216.384765625
170936,5149.034423828125
170937,14891.41845703125
170938,3308.415283203125
170939,8772.80908203125
170940,6230.980712890625
170941,14100.50048828125
170942,7240.413330078125
170943,393.896728515625
170944,4718.73828125
170945,9346.57275390625
170946,951.982666015625
170947,3170.8134765625
170948,8793.634033203125
170949,1110.392578125
170950,1712.603759765625
170951,6703.00439453125
170952,630.313720703125
170953,7202.267578125
170954,7191.373291015625
170955,5390.587158203125
170956,1168.233642578125
170957,9644.03564453125
170958,33670.96337890625
170959,8446.73291015625
170960,1525.395751953125
170961,5740.6953125
170962,1058.369140625
170963,3179.09228515625
170964,23073.426025390625
170965,34089.583251953125
170966,2712.04345703125
170967,2013.543212890625
170968,3396.06689453125
170969,2051.3564453125
170970,4114.960205078125
170971,20812.852783203125
170972,1440.8955078125
170973,2855.956298828125
170974,6829.205322265625
170975,8728.603759765625
170976,0.28173828125
170977,2201.07666015625
170978,214.927978515625
170979,15642.28564453125
170980,32996.69189453125
170981,8614.795166015625
170982,5012.91015625
170983,14103.18408203125
170984,14714.475830078125
170985,4707.111572265625
170986,338.04931640625
170987,1331.060791015625
170988,1968.347900390625
170989,985.605712890625
170990,2.146728515625
170991,593.00048828125
170992,3121.8203125
170993,2367.22509765625
170994,716.23291015625
170995,4571.02197265625
170996,2437.564697265625
170997,4149.2353515625
170998,1207.277587890625
170999,4641.09619140625
171000,4142.564697265625
171001,1649.35595703125
171002,4673.67822265625
171003,5835.23681640625
171004,401.13525390625
171005,7727.716064453125
171006,2068.33642578125
171007,17692.822509765625
171008,11229.103759765625
171009,259.8916015625
171010,1336.76611328125
171011,8760.45947265625
171012,1899.376953125
171013,10593.446533203125
171014,20104.665283203125
171015,782.358642578125
171016,11882.786376953125
171017,2960.668212890625
171018,652.94189453125
171019,33845.924072265625
171020,8564.92431640625
171021,5323.936767578125
171022,2905.7158203125
171023,2485.0830078125
171024,3990.748291015625
171025,31675.429931640625
171026,15827.354736328125
171027,20314.74658203125
171028,14598.6953125
171029,5967.00830078125
171030,20302.13134765625
171031,4395.589111328125
171032,21130.94140625
171033,11783.39306640625
171034,13568.658203125
171035,15216.4970703125
171036,8132.9150390625
171037,10487.730712890625
171038,11095.6884765625
171039,2790.897705078125
171040,10668.0517578125
171041,12285.78759765625
171042,2318.60400390625
171043,9.26025390625
171044,11412.169189453125
171045,660.776611328125
171046,21867.52783203125
171047,378.61328125
171048,2730.035400390625
171049,11264.2822265625
171050,5627.16015625
171051,23631.387939453125
171052,7308.219970703125
171053,59258.14501953125
171054,33733.834228515625
171055,3035.6015625
171056,5926.18408203125
171057,16344.768798828125
171058,9612.032470703125
171059,24578.422119140625
171060,8655.303955078125
171061,5814.231689453125
171062,3405.517578125
171063,31782.068603515625
171064,14028.361328125
171065,787.574462890625
171066,4585.57861328125
171067,10336.368408203125
171068,19508.759033203125
171069,2212.875244140625
171070,1305.7978515625
171071,14915.243408203125
171072,2684.8876953125
171073,13178.478759765625
171074,7594.580078125
171075,17788.204345703125
171076,17552.937744140625
171077,6208.13720703125
171078,2011.45947265625
171079,4256.361572265625
171080,587.393798828125
171081,6550.606689453125
171082,3764.60986328125
171083,7451.10595703125
171084,17071.327392578125
171085,6877.09765625
171086,12506.192626953125
171087,1764.205322265625
171088,1162.00830078125
171089,1967.440673828125
171090,14186.709228515625
171091,19965.606689453125
171092,11583.4150390625
171093,11274.6806640625
171094,2815.665283203125
171095,17854.351806640625
171096,13455.685791015625
171097,2068.365478515625
171098,6708.571533203125
171099,23836.473876953125
171100,15997.84814453125
171101,13742.783447265625
171102,21827.217041015625
171103,28951.811767578125
171104,42849.39453125
171105,10052.945556640625
171106,3858.677978515625
171107,8912.78515625
171108,26358.185791015625
171109,2387.851806640625
171110,12304.931640625
171111,3959.23291015625
171112,2038.91845703125
171113,24114.343994140625
171114,4771.73828125
171115,14766.991455078125
171116,31839.0986328125
171117,11533.77197265625
171118,22867.893798828125
171119,3928.38330078125
171120,392.89501953125
171121,16073.582275390625
171122,8075.21533203125
171123,199.148681640625
171124,11041.573486328125
171125,10618.74853515625
171126,6010.31494140625
171127,4473.863525390625
171128,100.916015625
171129,5294.30517578125
171130,4634.34423828125
171131,3981.387939453125
171132,34188.75048828125
171133,4986.61181640625
171134,8111.968017578125
171135,3781.087158203125
171136,2959.293212890625
171137,14428.37158203125
171138,1701.917236328125
171139,7648.208251953125
171140,3979.4072265625
171141,12134.56298828125
171142,6889.3330078125
171143,7090.54150390625
171144,4927.304931640625
171145,4530.483642578125
171146,2607.78173828125
171147,5943.2626953125
171148,4980.210205078125
171149,1852.102783203125
171150,2977.4697265625
171151,3587.481689453125
171152,4776.519775390625
171153,5937.05322265625
171154,12309.15673828125
171155,200.048828125
171156,3683.84814453125
171157,5911.884033203125
171158,4679.500244140625
171159,11770.71923828125
171160,3875.396728515625
171161,1218.7890625
171162,4736.12353515625
171163,188.322265625
171164,3708.6689453125
171165,6761.08642578125
171166,7118.388916015625
171167,15647.50390625
171168,36.498291015625
171169,9449.63720703125
171170,1481.960205078125
171171,3252.38720703125
171172,1009.90625
171173,1731.332275390625
171174,3171.410400390625
171175,29146.725830078125
171176,4348.63134765625
171177,5560.7705078125
171178,2467.45703125
171179,7163.238525390625
171180,39648.1767578125
171181,27280.55078125
171182,37040.31298828125
171183,20881.0595703125
171184,497.15087890625
171185,2338.923095703125
171186,1709.721923828125
171187,129.595947265625
171188,18238.931640625
171189,42493.386962890625
171190,15481.22509765625
171191,7238.94189453125
171192,18382.578125
171193,3485.60595703125
171194,4190.103759765625
171195,784.15673828125
171196,19574.317626953125
171197,10.914306640625
171198,13250.156494140625
171199,1604.72705078125
171200,1432.283203125
171201,1677.1015625
171202,9812.823486328125
171203,857.075439453125
171204,154.81298828125
171205,1540.462890625
171206,504.25048828125
171207,7019.939697265625
171208,1906.483642578125
171209,10549.7509765625
171210,7010.329345703125
171211,25226.884765625
171212,13465.794189453125
171213,8443.228759765625
171214,19959.5517578125
171215,12727.831298828125
171216,11004.040283203125
171217,5900.206298828125
171218,6475.204345703125
171219,10781.82470703125
171220,6463.51806640625
171221,8290.58837890625
171222,1015.33203125
171223,1473.672119140625
171224,3997.579345703125
171225,1219.11572265625
171226,4845.92041015625
171227,627.699462890625
171228,5282.56884765625
171229,2274.444580078125
171230,2945.115478515625
171231,3442.8564453125
171232,1523.440673828125
171233,1877.720703125
171234,13626.170166015625
171235,837.65673828125
171236,15196.0869140625
171237,11794.062744140625
171238,1494.923095703125
171239,6522.143798828125
171240,3461.713134765625
171241,11314.3798828125
171242,7190.6923828125
171243,17901.962158203125
171244,1056.58056640625
171245,23617.55078125
171246,4697.90283203125
171247,6899.072265625
171248,7655.601806640625
171249,327.30517578125
171250,2271.16455078125
171251,3123.8720703125
171252,241.217041015625
171253,1203.9150390625
171254,3638.0703125
171255,1458.641845703125
171256,19.826416015625
171257,5704.210205078125
171258,5615.826416015625
171259,11983.5703125
171260,1200.191650390625
171261,10.740478515625
171262,3417.04345703125
171263,9028.930908203125
171264,16020.237548828125
171265,718.852783203125
171266,9693.204345703125
171267,1593.524658203125
171268,14936.6181640625
171269,6094.36328125
171270,4587.4765625
171271,8932.177001953125
171272,2912.9541015625
171273,17469.308837890625
171274,4178.126953125
171275,790.95166015625
171276,4934.008056640625
171277,11835.40673828125
171278,23852.494140625
171279,1794.805908203125
171280,567.35791015625
171281,19202.383056640625
171282,7856.47900390625
171283,197.364501953125
171284,11350.89453125
171285,14494.634033203125
171286,1556.18017578125
171287,10658.06884765625
171288,25662.21923828125
171289,21053.370361328125
171290,9492.325439453125
171291,28285.533447265625
171292,1682.73828125
171293,12946.50830078125
171294,14331.850830078125
171295,11161.802001953125
171296,7043.421142578125
171297,4484.07470703125
171298,13999.678955078125
171299,17439.267578125
171300,73.114501953125
171301,7022.82470703125
171302,7154.9072265625
171303,19397.58056640625
171304,1146.1328125
171305,5127.36572265625
171306,2334.023681640625
171307,2130.524658203125
171308,6.896728515625
171309,557.80126953125
171310,1672.83056640625
171311,380.53173828125
171312,4459.3955078125
171313,775.77783203125
171314,8533.246337890625
171315,1906.9970703125
171316,2965.725830078125
171317,2324.705322265625
171318,8752.4697265625
171319,6788.072509765625
171320,375.97509765625
171321,6868.610595703125
171322,2316.508056640625
171323,397.28515625
171324,10564.014892578125
171325,711.4150390625
171326,8408.51806640625
171327,745.0244140625
171328,1504.206298828125
171329,911.238525390625
171330,361.549072265625
171331,5611.104736328125
171332,8253.103515625
171333,15088.369140625
171334,4713.92822265625
171335,8703.10595703125
171336,631.84033203125
171337,5589.30078125
171338,547.222900390625
171339,450.89697265625
171340,6590.86767578125
171341,965.318603515625
171342,3293.028564453125
171343,4260.67626953125
171344,4305.034423828125
171345,2230.552978515625
171346,319.063720703125
171347,1431.98681640625
171348,888.726806640625
171349,4792.804931640625
171350,3943.863525390625
171351,413.007080078125
171352,5193.298828125
171353,99.132080078125
171354,4329.24853515625
171355,11807.94189453125
171356,968.100830078125
171357,4060.5517578125
171358,5136.1767578125
171359,3981.762939453125
171360,10887.184814453125
171361,597.688720703125
171362,1931.46728515625
171363,2095.6328125
171364,568.746337890625
171365,3023.16845703125
171366,1560.297119140625
171367,850.3525390625
171368,740.5205078125
171369,2009.78125
171370,695.098876953125
171371,119.496337890625
171372,13946.688720703125
171373,10970.0634765625
171374,1717.037353515625
171375,1575.080078125
171376,3693.45751953125
171377,2970.56298828125
171378,1704.3798828125
171379,615.386962890625
171380,134.23876953125
171381,2668.60205078125
171382,3900.83251953125
171383,4559.94775390625
171384,9316.925048828125
171385,4544.00048828125
171386,1129.04931640625
171387,1193.884765625
171388,840.759033203125
171389,3340.63134765625
171390,2584.513916015625
171391,8777.55322265625
171392,866.251953125
171393,109.71728515625
171394,3619.0703125
171395,4184.288330078125
171396,84.25244140625
171397,4202.265625
171398,3616.624267578125
171399,1114.688720703125
171400,3358.259033203125
171401,167.2314453125
171402,24525.47509765625
171403,5375.005126953125
171404,30207.09814453125
171405,14602.227783203125
171406,12388.814697265625
171407,7085.675048828125
171408,25175.9345703125
171409,6418.92822265625
171410,31993.552001953125
171411,16746.6376953125
171412,7387.849853515625
171413,783.947509765625
171414,18721.34228515625
171415,2727.476806640625
171416,5430.08056640625
171417,5582.979736328125
171418,9253.291015625
171419,6859.306884765625
171420,2213.5595703125
171421,9992.373291015625
171422,3600.566650390625
171423,12926.777587890625
171424,3340.330322265625
171425,6037.037353515625
171426,6208.5751953125
171427,3748.072509765625
171428,3251.339111328125
171429,5156.5556640625
171430,1232.793212890625
171431,41990.66064453125
171432,5735.330322265625
171433,10053.329345703125
171434,4953.994384765625
171435,2809.03515625
171436,5758.8134765625
171437,7035.123291015625
171438,7885.155517578125
171439,10414.3759765625
171440,2143.40869140625
171441,8133.675048828125
171442,7535.353515625
171443,3447.2119140625
171444,1540.199462890625
171445,10403.5673828125
171446,6363.795166015625
171447,2929.807861328125
171448,4215.179931640625
171449,4671.332275390625
171450,1737.853515625
171451,2293.731689453125
171452,6295.195556640625
171453,1094.688720703125
171454,7073.918212890625
171455,2531.84423828125
171456,11058.4736328125
171457,3517.701416015625
171458,16814.75048828125
171459,1127.28759765625
171460,12160.977783203125
171461,6056.8291015625
171462,61.593994140625
171463,1570.782470703125
171464,122.97705078125
171465,5835.5166015625
171466,401.662353515625
171467,4482.653564453125
171468,5432.827392578125
171469,26977.047119140625
171470,6574.23095703125
171471,3491.686767578125
171472,2404.88720703125
171473,475.10595703125
171474,9473.702392578125
171475,8568.024658203125
171476,18659.218994140625
171477,4823.693603515625
171478,2215.111328125
171479,12158.580078125
171480,3460.262939453125
171481,6811.98095703125
171482,18284.87744140625
171483,6286.455078125
171484,18998.015869140625
171485,5381.23876953125
171486,1024.72314453125
171487,69.908203125
171488,1077.49267578125
171489,6458.994140625
171490,1549.142822265625
171491,20143.280517578125
171492,7632.8798828125
171493,11161.337890625
171494,1457.78125
171495,5510.909423828125
171496,6231.929931640625
171497,1522.879150390625
171498,14702.8515625
171499,1783.44775390625
171500,16598.353759765625
171501,3.122314453125
171502,24087.91455078125
171503,163.137939453125
171504,22617.828369140625
171505,11151.234619140625
171506,11295.48291015625
171507,3464.086181640625
171508,3258.687744140625
171509,7277.66845703125
171510,12936.07275390625
171511,4283.595703125
171512,6845.486572265625
171513,1769.664306640625
171514,3212.762939453125
171515,17027.517578125
171516,74552.85791015625
171517,1077.952392578125
171518,26121.036376953125
171519,5973.114501953125
171520,578.90283203125
171521,5828.704345703125
171522,19440.09619140625
171523,6060.225830078125
171524,21625.123291015625
171525,6680.622314453125
171526,1299.392822265625
171527,4421.1962890625
171528,2762.439697265625
171529,243.89453125
171530,22099.1533203125
171531,4305.010009765625
171532,14526.906494140625
171533,15930.206298828125
171534,6202.954345703125
171535,5601.83837890625
171536,19169.2158203125
171537,10313.7265625
171538,1124.444580078125
171539,5350.98291015625
171540,8683.5048828125
171541,21898.530517578125
171542,685.737548828125
171543,16516.243408203125
171544,8067.009033203125
171545,22754.70703125
171546,5722.87744140625
171547,24363.718017578125
171548,5528.1494140625
171549,28233.143798828125
171550,2285.191650390625
171551,11511.659423828125
171552,79.7626953125
171553,337.54931640625
171554,12524.0400390625
171555,5691.6025390625
171556,3811.456298828125
171557,15268.389892578125
171558,5416.882080078125
171559,23765.987548828125
171560,28362.85400390625
171561,2270.078125
171562,4302.13720703125
171563,12292.6640625
171564,6670.494384765625
171565,5826.865478515625
171566,2728.11181640625
171567,13076.78564453125
171568,1242.53515625
171569,8030.1923828125
171570,1690.6533203125
171571,5481.074462890625
171572,4027.2705078125
171573,11339.434814453125
171574,1261.21728515625
171575,7164.23291015625
171576,2345.517578125
171577,3855.777587890625
171578,11648.533447265625
171579,4019.371337890625
171580,1328.921142578125
171581,1682.1923828125
171582,5767.4697265625
171583,14946.07666015625
171584,6117.4267578125
171585,18906.53125
171586,24367.90625
171587,1938.604736328125
171588,11207.022705078125
171589,5438.018798828125
171590,12948.11376953125
171591,8617.88330078125
171592,9441.694580078125
171593,14466.548828125
171594,12795.564453125
171595,38018.968994140625
171596,5693.599853515625
171597,19826.738525390625
171598,22713.750244140625
171599,7752.563720703125
171600,24260.974853515625
171601,1261.63916015625
171602,2577.1767578125
171603,3927.275634765625
171604,4154.38330078125
171605,1690.025634765625
171606,439.886962890625
171607,9518.8603515625
171608,6780.80517578125
171609,97.60791015625
171610,13419.783203125
171611,2291.5673828125
171612,13155.943603515625
171613,2533.25048828125
171614,1314.056640625
171615,10100.072265625
171616,1414.350830078125
171617,11788.7744140625
171618,220.517578125
171619,3559.594970703125
171620,18027.4736328125
171621,714.473876953125
171622,6057.307861328125
171623,940.598876953125
171624,9282.903564453125
171625,11894.125
171626,4212.437744140625
171627,14067.41845703125
171628,6220.211181640625
171629,4156.154541015625
171630,32954.80078125
171631,28862.93212890625
171632,2676.91650390625
171633,13772.270751953125
171634,7505.59765625
171635,6561.651611328125
171636,1739.265625
171637,2762.914306640625
171638,7666.15478515625
