,PingKey,Channel,TWTT,Angle,dateTime
165,64209,0,0.02838425489877224,50.004,2021-22-02 15:33:29.257
166,64209,0,0.028506111007080077,50.202,2021-22-02 15:33:29.257
167,64209,0,0.028647422443971633,50.388,2021-22-02 15:33:29.257
168,64209,0,0.028774398963794707,50.544,2021-22-02 15:33:29.257
169,64209,0,0.02889113466058731,50.706,2021-22-02 15:33:29.257
170,64209,0,0.028998655851826666,50.856,2021-22-02 15:33:29.257
171,64209,0,0.029075454573974608,50.958,2021-22-02 15:33:29.257
172,64209,0,0.02913689578686714,51.048,2021-22-02 15:33:29.257
173,64209,0,0.02922495978687763,51.186,2021-22-02 15:33:29.257
174,64209,0,0.029337599526987074,51.372,2021-22-02 15:33:29.257
175,64209,0,0.029456382270798682,51.594,2021-22-02 15:33:29.257
176,64209,0,0.02956697496388912,51.804,2021-22-02 15:33:29.257
177,64209,0,0.029658110465750693,51.954,2021-22-02 15:33:29.257
178,64209,0,0.0297431029639101,52.08,2021-22-02 15:33:29.257
179,64209,0,0.029836287375435828,52.224,2021-22-02 15:33:29.257
180,64209,0,0.029940735202178954,52.38,2021-22-02 15:33:29.257
181,64209,0,0.03005235048745632,52.56,2021-22-02 15:33:29.257
182,64209,0,0.030161918725714682,52.74,2021-22-02 15:33:29.257
183,64209,0,0.03026227059577465,52.902,2021-22-02 15:33:29.257
184,64209,0,0.03035340796028137,53.04,2021-22-02 15:33:29.257
185,64209,0,0.030451710920677184,53.172,2021-22-02 15:33:29.257
186,64209,0,0.03055206279073715,53.316,2021-22-02 15:33:29.257
187,64209,0,0.030643198292598723,53.46,2021-22-02 15:33:29.257
188,64209,0,0.03072819079075813,53.592,2021-22-02 15:33:29.257
189,64209,0,0.030826495613799094,53.766,2021-22-02 15:33:29.257
190,64209,0,0.030950398769125937,53.97,2021-22-02 15:33:29.257
191,64209,0,0.031072254877433775,54.15,2021-22-02 15:33:29.257
192,64209,0,0.03117363120232582,54.282,2021-22-02 15:33:29.257
193,64209,0,0.03126271965716839,54.39,2021-22-02 15:33:29.257
194,64209,0,0.03135795111571312,54.504,2021-22-02 15:33:29.257
195,64209,0,0.03148082981620789,54.654,2021-22-02 15:33:29.257
196,64209,0,0.0316149737945652,54.822,2021-22-02 15:33:29.257
197,64209,0,0.031731709491357805,54.966,2021-22-02 15:33:29.257
198,64209,0,0.031831040631875994,55.092,2021-22-02 15:33:29.257
199,64209,0,0.03192320058856964,55.2,2021-22-02 15:33:29.257
200,64209,0,0.03202662209783554,55.32,2021-22-02 15:33:29.257
201,64209,0,0.032139263700590136,55.452,2021-22-02 15:33:29.257
202,64209,0,0.03225804830704689,55.59,2021-22-02 15:33:29.257
203,64209,0,0.03237375954900742,55.716,2021-22-02 15:33:29.257
204,64209,0,0.03247922996793747,55.83,2021-22-02 15:33:29.257
205,64209,0,0.032580606292829516,55.944,2021-22-02 15:33:29.257
206,64209,0,0.03268812562142372,56.076,2021-22-02 15:33:29.257
207,64209,0,0.032816126596078875,56.226,2021-22-02 15:33:29.257
208,64209,0,0.03294002975140572,56.364002,2021-22-02 15:33:29.257
209,64209,0,0.03304447944079399,56.472,2021-22-02 15:33:29.257
210,64209,0,0.03314790467535019,56.574,2021-22-02 15:33:29.257
211,64209,0,0.03326259146247864,56.670002,2021-22-02 15:33:29.257
212,64209,0,0.033385470162973406,56.772,2021-22-02 15:33:29.257
213,64209,0,0.033491968762025835,56.868,2021-22-02 15:33:29.257
214,64209,0,0.03359436581645966,56.964,2021-22-02 15:33:29.257
215,64209,0,0.03371110151325226,57.078,2021-22-02 15:33:29.257
216,64209,0,0.03384626994644165,57.21,2021-22-02 15:33:29.257
217,64209,0,0.03397631983076096,57.336002,2021-22-02 15:33:29.257
218,64209,0,0.03407872061048508,57.426,2021-22-02 15:33:29.257
219,64209,0,0.03417497466121674,57.504,2021-22-02 15:33:29.257
220,64209,0,0.034286591809139254,57.600002,2021-22-02 15:33:29.257
221,64209,0,0.03440844605480194,57.702,2021-22-02 15:33:29.257
222,64209,0,0.034536447029457094,57.804,2021-22-02 15:33:29.257
223,64209,0,0.03465625609074593,57.906002,2021-22-02 15:33:29.257
224,64209,0,0.03475558350597382,57.996002,2021-22-02 15:33:29.257
225,64209,0,0.03486207837973595,58.098,2021-22-02 15:33:29.257
226,64209,0,0.03499724681292534,58.218002,2021-22-02 15:33:29.257
227,64209,0,0.03513753379498482,58.344,2021-22-02 15:33:29.257
228,64209,0,0.03526246140514374,58.452,2021-22-02 15:33:29.257
