channelNum,seqNum,flags,headings,heaves,pitch,roll,yaw,dateTime
0,5,15,5.74,-0.196,1.5820312,0.10437012,0.0,2021-02-22 15:33:38.592
0,5,15,5.74,-0.196,1.5820312,0.09887695,0.0,2021-02-22 15:33:38.602
0,5,15,5.73,-0.197,1.5930176,0.10437012,0.0,2021-02-22 15:33:38.612
0,5,15,5.72,-0.198,1.5985107,0.10986328,0.0,2021-02-22 15:33:38.622
0,5,15,5.72,-0.198,1.6040039,0.09338379,0.0,2021-02-22 15:33:38.632
0,5,15,5.72,-0.199,1.6094971,0.09887695,0.0,2021-02-22 15:33:38.642
0,5,15,5.71,-0.199,1.6149902,0.10437012,0.0,2021-02-22 15:33:38.652
0,5,15,5.71,-0.2,1.6149902,0.09338379,0.0,2021-02-22 15:33:38.662
0,5,15,5.7,-0.201,1.6204834,0.09338379,0.0,2021-02-22 15:33:38.672
0,5,15,5.69,-0.201,1.6204834,0.10437012,0.0,2021-02-22 15:33:38.682
0,5,15,5.69,-0.202,1.6204834,0.10437012,0.0,2021-02-22 15:33:38.692
0,5,15,5.69,-0.202,1.6259766,0.09887695,0.0,2021-02-22 15:33:38.702
0,5,15,5.68,-0.203,1.6259766,0.115356445,0.0,2021-02-22 15:33:38.712
0,5,15,5.68,-0.203,1.6314697,0.12084961,0.0,2021-02-22 15:33:38.722
0,5,15,5.68,-0.204,1.6314697,0.10986328,0.0,2021-02-22 15:33:38.732
0,5,15,5.67,-0.205,1.6369629,0.12084961,0.0,2021-02-22 15:33:38.742
0,5,15,5.67,-0.205,1.6479492,0.115356445,0.0,2021-02-22 15:33:38.752
0,5,15,5.67,-0.205,1.6479492,0.10437012,0.0,2021-02-22 15:33:38.762
0,5,15,5.66,-0.206,1.6534424,0.10437012,0.0,2021-02-22 15:33:38.772
0,5,15,5.66,-0.206,1.6589355,0.10437012,0.0,2021-02-22 15:33:38.782
0,5,15,5.66,-0.207,1.6644287,0.087890625,0.0,2021-02-22 15:33:38.792
0,5,15,5.65,-0.207,1.6699219,0.087890625,0.0,2021-02-22 15:33:38.802
0,5,15,5.65,-0.208,1.6699219,0.09338379,0.0,2021-02-22 15:33:38.812
0,5,15,5.64,-0.208,1.6699219,0.0769043,0.0,2021-02-22 15:33:38.822
0,5,15,5.64,-0.208,1.675415,0.0769043,0.0,2021-02-22 15:33:38.832
0,5,15,5.64,-0.209,1.6809082,0.08239746,0.0,2021-02-22 15:33:38.842
0,5,15,5.64,-0.209,1.6809082,0.0769043,0.0,2021-02-22 15:33:38.852
0,5,15,5.64,-0.209,1.6809082,0.0769043,0.0,2021-02-22 15:33:38.862
0,5,15,5.63,-0.21,1.6864014,0.0769043,0.0,2021-02-22 15:33:38.872
0,5,15,5.63,-0.21,1.6864014,0.0769043,0.0,2021-02-22 15:33:38.882
0,5,15,5.63,-0.21,1.6864014,0.06591797,0.0,2021-02-22 15:33:38.892
0,5,15,5.62,-0.211,1.6918945,0.07141113,0.0,2021-02-22 15:33:38.902
0,5,15,5.62,-0.211,1.6918945,0.06591797,0.0,2021-02-22 15:33:38.912
0,5,15,5.62,-0.211,1.6973877,0.049438477,0.0,2021-02-22 15:33:38.922
0,5,15,5.61,-0.211,1.6973877,0.049438477,0.0,2021-02-22 15:33:38.932
0,5,15,5.61,-0.211,1.7028809,0.043945312,0.0,2021-02-22 15:33:38.942
0,5,15,5.61,-0.211,1.7028809,0.02746582,0.0,2021-02-22 15:33:38.952
0,5,15,5.6,-0.211,1.7028809,0.021972656,0.0,2021-02-22 15:33:38.962
0,5,15,5.6,-0.211,1.7028809,0.021972656,0.0,2021-02-22 15:33:38.972
0,5,15,5.6,-0.211,1.7028809,0.005493164,0.0,2021-02-22 15:33:38.982
0,5,15,5.59,-0.211,1.7028809,0.0,0.0,2021-02-22 15:33:38.992
0,5,15,5.59,-0.211,1.6973877,0.005493164,0.0,2021-02-22 15:33:39.200
0,5,15,5.59,-0.211,1.6973877,0.0,0.0,2021-02-22 15:33:39.120
0,5,15,5.59,-0.211,1.6973877,-0.005493164,0.0,2021-02-22 15:33:39.220
0,5,15,5.58,-0.211,1.6973877,0.0,0.0,2021-02-22 15:33:39.320
0,5,15,5.58,-0.211,1.6973877,-0.010986328,0.0,2021-02-22 15:33:39.420
0,5,15,5.58,-0.21,1.6973877,-0.021972656,0.0,2021-02-22 15:33:39.520
0,5,15,5.57,-0.21,1.6973877,-0.021972656,0.0,2021-02-22 15:33:39.620
0,5,15,5.57,-0.21,1.6973877,-0.02746582,0.0,2021-02-22 15:33:39.720
0,5,15,5.57,-0.209,1.6973877,-0.049438477,0.0,2021-02-22 15:33:39.820
0,5,15,5.57,-0.209,1.6973877,-0.049438477,0.0,2021-02-22 15:33:39.920
0,5,15,5.56,-0.209,1.6918945,-0.05493164,0.0,2021-02-22 15:33:39.102
0,5,15,5.57,-0.208,1.6918945,-0.08239746,0.0,2021-02-22 15:33:39.112
0,5,15,5.56,-0.208,1.6864014,-0.087890625,0.0,2021-02-22 15:33:39.122
0,5,15,5.55,-0.207,1.6864014,-0.087890625,0.0,2021-02-22 15:33:39.132
0,5,15,5.56,-0.207,1.6809082,-0.10986328,0.0,2021-02-22 15:33:39.142
0,5,15,5.55,-0.206,1.675415,-0.115356445,0.0,2021-02-22 15:33:39.152
0,5,15,5.54,-0.206,1.675415,-0.115356445,0.0,2021-02-22 15:33:39.162
0,5,15,5.54,-0.205,1.6699219,-0.12634277,0.0,2021-02-22 15:33:39.172
0,5,15,5.54,-0.205,1.6644287,-0.1373291,0.0,2021-02-22 15:33:39.182
0,5,15,5.54,-0.204,1.6644287,-0.13183594,0.0,2021-02-22 15:33:39.192
0,5,15,5.54,-0.204,1.6589355,-0.14282227,0.0,2021-02-22 15:33:39.202
0,5,15,5.54,-0.203,1.6589355,-0.1538086,0.0,2021-02-22 15:33:39.212
0,5,15,5.53,-0.202,1.6534424,-0.1538086,0.0,2021-02-22 15:33:39.222
0,5,15,5.53,-0.202,1.6534424,-0.16479492,0.0,2021-02-22 15:33:39.232
0,5,15,5.53,-0.201,1.6479492,-0.18127441,0.0,2021-02-22 15:33:39.242
0,5,15,5.52,-0.2,1.642456,-0.18676758,0.0,2021-02-22 15:33:39.252
0,5,15,5.52,-0.2,1.6369629,-0.19226074,0.0,2021-02-22 15:33:39.262
0,5,15,5.52,-0.199,1.6314697,-0.2142334,0.0,2021-02-22 15:33:39.272
0,5,15,5.51,-0.198,1.6259766,-0.21972656,0.0,2021-02-22 15:33:39.282
0,5,15,5.5,-0.197,1.6204834,-0.21972656,0.0,2021-02-22 15:33:39.292
0,5,15,5.51,-0.197,1.6149902,-0.24169922,0.0,2021-02-22 15:33:39.302
0,5,15,5.5,-0.196,1.6094971,-0.24719238,0.0,2021-02-22 15:33:39.312
0,5,15,5.49,-0.195,1.6040039,-0.24719238,0.0,2021-02-22 15:33:39.322
0,5,15,5.5,-0.194,1.6040039,-0.26367188,0.0,2021-02-22 15:33:39.332
0,5,15,5.49,-0.194,1.5985107,-0.26916504,0.0,2021-02-22 15:33:39.342
0,5,15,5.48,-0.193,1.5985107,-0.26367188,0.0,2021-02-22 15:33:39.352
0,5,15,5.49,-0.192,1.5930176,-0.2746582,0.0,2021-02-22 15:33:39.362
0,5,15,5.49,-0.191,1.5875244,-0.28564453,0.0,2021-02-22 15:33:39.372
0,5,15,5.48,-0.19,1.5820312,-0.28015137,0.0,2021-02-22 15:33:39.382
0,5,15,5.48,-0.19,1.5765381,-0.2911377,0.0,2021-02-22 15:33:39.392
0,5,15,5.48,-0.189,1.5655518,-0.3076172,0.0,2021-02-22 15:33:39.402
0,5,15,5.47,-0.188,1.5655518,-0.3076172,0.0,2021-02-22 15:33:39.412
0,5,15,5.47,-0.187,1.5545654,-0.31311035,0.0,2021-02-22 15:33:39.422
0,5,15,5.47,-0.186,1.5490723,-0.32958984,0.0,2021-02-22 15:33:39.432
0,5,15,5.46,-0.186,1.5435791,-0.335083,0.0,2021-02-22 15:33:39.442
0,5,15,5.46,-0.185,1.5435791,-0.335083,0.0,2021-02-22 15:33:39.452
0,5,15,5.46,-0.184,1.5380859,-0.34606934,0.0,2021-02-22 15:33:39.462
0,5,15,5.45,-0.184,1.5325928,-0.3515625,0.0,2021-02-22 15:33:39.472
0,5,15,5.45,-0.183,1.5325928,-0.34606934,0.0,2021-02-22 15:33:39.482
0,5,15,5.45,-0.182,1.5270996,-0.36254883,0.0,2021-02-22 15:33:39.492
0,5,15,5.45,-0.181,1.5216064,-0.368042,0.0,2021-02-22 15:33:39.502
0,5,15,5.44,-0.181,1.5216064,-0.36254883,0.0,2021-02-22 15:33:39.512
0,5,15,5.44,-0.18,1.5161133,-0.37353516,0.0,2021-02-22 15:33:39.522
0,5,15,5.44,-0.179,1.505127,-0.38452148,0.0,2021-02-22 15:33:39.532
0,5,15,5.44,-0.179,1.505127,-0.38452148,0.0,2021-02-22 15:33:39.542
0,5,15,5.43,-0.178,1.4941406,-0.38452148,0.0,2021-02-22 15:33:39.552
0,5,15,5.43,-0.177,1.4886475,-0.40100098,0.0,2021-02-22 15:33:39.562
0,5,15,5.43,-0.177,1.4886475,-0.3955078,0.0,2021-02-22 15:33:39.572
0,5,15,5.43,-0.176,1.4831543,-0.39001465,0.0,2021-02-22 15:33:39.582
0,5,15,5.43,-0.176,1.4776611,-0.40649414,0.0,2021-02-22 15:33:39.592
0,5,15,5.42,-0.175,1.4776611,-0.40100098,0.0,2021-02-22 15:33:39.602
0,5,15,5.42,-0.175,1.4776611,-0.3955078,0.0,2021-02-22 15:33:39.612
0,5,15,5.42,-0.174,1.472168,-0.40649414,0.0,2021-02-22 15:33:39.622
0,5,15,5.42,-0.174,1.472168,-0.40649414,0.0,2021-02-22 15:33:39.632
0,5,15,5.41,-0.173,1.4666748,-0.40100098,0.0,2021-02-22 15:33:39.642
0,5,15,5.41,-0.173,1.4666748,-0.4119873,0.0,2021-02-22 15:33:39.652
0,5,15,5.41,-0.172,1.4611816,-0.41748047,0.0,2021-02-22 15:33:39.662
0,5,15,5.41,-0.172,1.4556885,-0.4119873,0.0,2021-02-22 15:33:39.672
0,5,15,5.4,-0.171,1.4501953,-0.42297363,0.0,2021-02-22 15:33:39.682
0,5,15,5.4,-0.171,1.4501953,-0.4284668,0.0,2021-02-22 15:33:39.692
0,5,15,5.4,-0.171,1.4501953,-0.42297363,0.0,2021-02-22 15:33:39.702
0,5,15,5.4,-0.171,1.4447021,-0.43395996,0.0,2021-02-22 15:33:39.712
0,5,15,5.4,-0.17,1.4447021,-0.43945312,0.0,2021-02-22 15:33:39.722
0,5,15,5.39,-0.17,1.4447021,-0.43395996,0.0,2021-02-22 15:33:39.732
0,5,15,5.39,-0.17,1.439209,-0.43395996,0.0,2021-02-22 15:33:39.742
0,5,15,5.39,-0.17,1.439209,-0.43945312,0.0,2021-02-22 15:33:39.752
0,5,15,5.39,-0.169,1.439209,-0.4284668,0.0,2021-02-22 15:33:39.762
0,5,15,5.38,-0.169,1.439209,-0.41748047,0.0,2021-02-22 15:33:39.772
0,5,15,5.39,-0.169,1.4337158,-0.4284668,0.0,2021-02-22 15:33:39.782
0,5,15,5.39,-0.169,1.439209,-0.41748047,0.0,2021-02-22 15:33:39.792
0,5,15,5.38,-0.169,1.4337158,-0.4119873,0.0,2021-02-22 15:33:39.802
0,5,15,5.38,-0.169,1.4337158,-0.42297363,0.0,2021-02-22 15:33:39.812
0,5,15,5.38,-0.169,1.4337158,-0.42297363,0.0,2021-02-22 15:33:39.822
0,5,15,5.37,-0.168,1.4337158,-0.41748047,0.0,2021-02-22 15:33:39.832
0,5,15,5.38,-0.169,1.4337158,-0.4284668,0.0,2021-02-22 15:33:39.842
0,5,15,5.37,-0.169,1.4282227,-0.43395996,0.0,2021-02-22 15:33:39.852
0,5,15,5.36,-0.169,1.4282227,-0.42297363,0.0,2021-02-22 15:33:39.862
0,5,15,5.37,-0.169,1.4282227,-0.42297363,0.0,2021-02-22 15:33:39.872
0,5,15,5.37,-0.169,1.4282227,-0.4284668,0.0,2021-02-22 15:33:39.882
0,5,15,5.37,-0.169,1.4282227,-0.4119873,0.0,2021-02-22 15:33:39.892
0,5,15,5.36,-0.169,1.4337158,-0.4119873,0.0,2021-02-22 15:33:39.902
0,5,15,5.36,-0.169,1.4282227,-0.4119873,0.0,2021-02-22 15:33:39.912
0,5,15,5.36,-0.169,1.439209,-0.40100098,0.0,2021-02-22 15:33:39.922
0,5,15,5.36,-0.169,1.439209,-0.3955078,0.0,2021-02-22 15:33:39.932
0,5,15,5.36,-0.17,1.439209,-0.40100098,0.0,2021-02-22 15:33:39.942
0,5,15,5.35,-0.17,1.4447021,-0.3955078,0.0,2021-02-22 15:33:39.952
0,5,15,5.35,-0.17,1.4447021,-0.38452148,0.0,2021-02-22 15:33:39.962
0,5,15,5.36,-0.17,1.4447021,-0.40100098,0.0,2021-02-22 15:33:39.972
0,5,15,5.36,-0.171,1.4447021,-0.3955078,0.0,2021-02-22 15:33:39.982
0,5,15,5.35,-0.171,1.4447021,-0.39001465,0.0,2021-02-22 15:33:39.992
0,5,15,5.35,-0.171,1.4447021,-0.40100098,0.0,2021-02-22 15:33:40.200
0,5,15,5.35,-0.172,1.4447021,-0.3955078,0.0,2021-02-22 15:33:40.120
0,5,15,5.35,-0.172,1.4501953,-0.38452148,0.0,2021-02-22 15:33:40.220
0,5,15,5.35,-0.172,1.4501953,-0.38452148,0.0,2021-02-22 15:33:40.320
0,5,15,5.34,-0.173,1.4501953,-0.38452148,0.0,2021-02-22 15:33:40.420
0,5,15,5.35,-0.173,1.4556885,-0.368042,0.0,2021-02-22 15:33:40.520
0,5,15,5.35,-0.173,1.4611816,-0.36254883,0.0,2021-02-22 15:33:40.620
0,5,15,5.35,-0.174,1.4666748,-0.36254883,0.0,2021-02-22 15:33:40.720
0,5,15,5.34,-0.174,1.4666748,-0.34057617,0.0,2021-02-22 15:33:40.820
0,5,15,5.35,-0.175,1.472168,-0.34057617,0.0,2021-02-22 15:33:40.920
0,5,15,5.35,-0.175,1.472168,-0.34057617,0.0,2021-02-22 15:33:40.102
0,5,15,5.34,-0.176,1.4776611,-0.32958984,0.0,2021-02-22 15:33:40.112
0,5,15,5.34,-0.176,1.4776611,-0.32409668,0.0,2021-02-22 15:33:40.122
0,5,15,5.34,-0.177,1.4776611,-0.335083,0.0,2021-02-22 15:33:40.132
0,5,15,5.34,-0.177,1.4831543,-0.32958984,0.0,2021-02-22 15:33:40.142
0,5,15,5.34,-0.178,1.4831543,-0.31860352,0.0,2021-02-22 15:33:40.152
0,5,15,5.34,-0.178,1.4886475,-0.32958984,0.0,2021-02-22 15:33:40.162
0,5,15,5.34,-0.179,1.4941406,-0.31860352,0.0,2021-02-22 15:33:40.172
0,5,15,5.34,-0.179,1.4996338,-0.3076172,0.0,2021-02-22 15:33:40.182
0,5,15,5.34,-0.18,1.505127,-0.3076172,0.0,2021-02-22 15:33:40.192
0,5,15,5.34,-0.18,1.5106201,-0.30212402,0.0,2021-02-22 15:33:40.202
0,5,15,5.33,-0.181,1.5161133,-0.28564453,0.0,2021-02-22 15:33:40.212
0,5,15,5.34,-0.182,1.5161133,-0.28564453,0.0,2021-02-22 15:33:40.222
0,5,15,5.34,-0.182,1.5161133,-0.28015137,0.0,2021-02-22 15:33:40.232
0,5,15,5.34,-0.183,1.5216064,-0.26367188,0.0,2021-02-22 15:33:40.242
0,5,15,5.34,-0.183,1.5216064,-0.26367188,0.0,2021-02-22 15:33:40.252
0,5,15,5.34,-0.184,1.5270996,-0.26367188,0.0,2021-02-22 15:33:40.262
0,5,15,5.34,-0.185,1.5325928,-0.25268555,0.0,2021-02-22 15:33:40.272
0,5,15,5.34,-0.185,1.5380859,-0.25268555,0.0,2021-02-22 15:33:40.282
0,5,15,5.34,-0.186,1.5380859,-0.2581787,0.0,2021-02-22 15:33:40.292
0,5,15,5.33,-0.186,1.5490723,-0.24719238,0.0,2021-02-22 15:33:40.302
0,5,15,5.34,-0.187,1.5490723,-0.24169922,0.0,2021-02-22 15:33:40.312
0,5,15,5.34,-0.188,1.5545654,-0.24719238,0.0,2021-02-22 15:33:40.322
0,5,15,5.33,-0.188,1.5600586,-0.23620605,0.0,2021-02-22 15:33:40.332
0,5,15,5.33,-0.189,1.5655518,-0.22521973,0.0,2021-02-22 15:33:40.342
0,5,15,5.34,-0.189,1.5655518,-0.22521973,0.0,2021-02-22 15:33:40.352
0,5,15,5.34,-0.19,1.5710449,-0.2142334,0.0,2021-02-22 15:33:40.362
0,5,15,5.34,-0.19,1.5765381,-0.20324707,0.0,2021-02-22 15:33:40.372
0,5,15,5.34,-0.191,1.5765381,-0.20324707,0.0,2021-02-22 15:33:40.382
0,5,15,5.34,-0.191,1.5765381,-0.1977539,0.0,2021-02-22 15:33:40.392
0,5,15,5.34,-0.192,1.5820312,-0.18676758,0.0,2021-02-22 15:33:40.402
0,5,15,5.34,-0.192,1.5820312,-0.18127441,0.0,2021-02-22 15:33:40.412
0,5,15,5.34,-0.193,1.5820312,-0.18676758,0.0,2021-02-22 15:33:40.422
0,5,15,5.33,-0.193,1.5875244,-0.17578125,0.0,2021-02-22 15:33:40.432
0,5,15,5.34,-0.194,1.5930176,-0.17028809,0.0,2021-02-22 15:33:40.442
0,5,15,5.34,-0.194,1.5985107,-0.17578125,0.0,2021-02-22 15:33:40.452
0,5,15,5.34,-0.195,1.6040039,-0.16479492,0.0,2021-02-22 15:33:40.462
0,5,15,5.34,-0.195,1.6040039,-0.15930176,0.0,2021-02-22 15:33:40.472
0,5,15,5.34,-0.196,1.6094971,-0.16479492,0.0,2021-02-22 15:33:40.482
0,5,15,5.34,-0.196,1.6094971,-0.15930176,0.0,2021-02-22 15:33:40.492
0,5,15,5.34,-0.196,1.6094971,-0.14831543,0.0,2021-02-22 15:33:40.502
0,5,15,5.34,-0.197,1.6094971,-0.1538086,0.0,2021-02-22 15:33:40.512
0,5,15,5.34,-0.197,1.6094971,-0.14831543,0.0,2021-02-22 15:33:40.522
0,5,15,5.34,-0.197,1.6094971,-0.13183594,0.0,2021-02-22 15:33:40.532
0,5,15,5.34,-0.198,1.6094971,-0.14282227,0.0,2021-02-22 15:33:40.542
0,5,15,5.34,-0.198,1.6149902,-0.13183594,0.0,2021-02-22 15:33:40.552
0,5,15,5.34,-0.198,1.6149902,-0.12084961,0.0,2021-02-22 15:33:40.562
0,5,15,5.34,-0.199,1.6204834,-0.12634277,0.0,2021-02-22 15:33:40.572
0,5,15,5.35,-0.199,1.6204834,-0.12634277,0.0,2021-02-22 15:33:40.582
0,5,15,5.34,-0.199,1.6259766,-0.12084961,0.0,2021-02-22 15:33:40.592
0,5,15,5.34,-0.199,1.6259766,-0.12084961,0.0,2021-02-22 15:33:40.602
0,5,15,5.35,-0.199,1.6259766,-0.12634277,0.0,2021-02-22 15:33:40.612
0,5,15,5.34,-0.199,1.6259766,-0.115356445,0.0,2021-02-22 15:33:40.622
0,5,15,5.34,-0.199,1.6259766,-0.10986328,0.0,2021-02-22 15:33:40.632
0,5,15,5.35,-0.2,1.6259766,-0.12084961,0.0,2021-02-22 15:33:40.642
0,5,15,5.34,-0.2,1.6259766,-0.10986328,0.0,2021-02-22 15:33:40.652
0,5,15,5.34,-0.2,1.6259766,-0.10986328,0.0,2021-02-22 15:33:40.662
0,5,15,5.35,-0.2,1.6259766,-0.115356445,0.0,2021-02-22 15:33:40.672
0,5,15,5.34,-0.2,1.6259766,-0.10437012,0.0,2021-02-22 15:33:40.682
0,5,15,5.34,-0.2,1.6259766,-0.09887695,0.0,2021-02-22 15:33:40.692
0,5,15,5.35,-0.2,1.6259766,-0.10437012,0.0,2021-02-22 15:33:40.702
0,5,15,5.35,-0.2,1.6259766,-0.09887695,0.0,2021-02-22 15:33:40.712
0,5,15,5.34,-0.2,1.6259766,-0.087890625,0.0,2021-02-22 15:33:40.722
0,5,15,5.35,-0.199,1.6259766,-0.09338379,0.0,2021-02-22 15:33:40.732
0,5,15,5.35,-0.199,1.6204834,-0.09338379,0.0,2021-02-22 15:33:40.742
0,5,15,5.34,-0.199,1.6259766,-0.08239746,0.0,2021-02-22 15:33:40.752
0,5,15,5.35,-0.199,1.6204834,-0.09338379,0.0,2021-02-22 15:33:40.762
0,5,15,5.35,-0.199,1.6204834,-0.09887695,0.0,2021-02-22 15:33:40.772
0,5,15,5.34,-0.199,1.6204834,-0.09338379,0.0,2021-02-22 15:33:40.782
0,5,15,5.35,-0.199,1.6204834,-0.09887695,0.0,2021-02-22 15:33:40.792
0,5,15,5.35,-0.198,1.6149902,-0.10986328,0.0,2021-02-22 15:33:40.802
0,5,15,5.34,-0.198,1.6149902,-0.10437012,0.0,2021-02-22 15:33:40.812
0,5,15,5.35,-0.198,1.6149902,-0.10437012,0.0,2021-02-22 15:33:40.822
0,5,15,5.35,-0.198,1.6149902,-0.115356445,0.0,2021-02-22 15:33:40.832
0,5,15,5.34,-0.197,1.6149902,-0.10986328,0.0,2021-02-22 15:33:40.842
0,5,15,5.34,-0.197,1.6094971,-0.10437012,0.0,2021-02-22 15:33:40.852
0,5,15,5.35,-0.197,1.6094971,-0.115356445,0.0,2021-02-22 15:33:40.862
0,5,15,5.35,-0.196,1.6040039,-0.115356445,0.0,2021-02-22 15:33:40.872
0,5,15,5.34,-0.196,1.6040039,-0.10437012,0.0,2021-02-22 15:33:40.882
0,5,15,5.35,-0.196,1.5985107,-0.10986328,0.0,2021-02-22 15:33:40.892
0,5,15,5.35,-0.196,1.5985107,-0.10986328,0.0,2021-02-22 15:33:40.902
0,5,15,5.34,-0.195,1.5930176,-0.09887695,0.0,2021-02-22 15:33:40.912
0,5,15,5.35,-0.195,1.5930176,-0.10986328,0.0,2021-02-22 15:33:40.922
0,5,15,5.35,-0.195,1.5875244,-0.115356445,0.0,2021-02-22 15:33:40.932
0,5,15,5.34,-0.194,1.5930176,-0.10437012,0.0,2021-02-22 15:33:40.942
0,5,15,5.35,-0.194,1.5875244,-0.115356445,0.0,2021-02-22 15:33:40.952
0,5,15,5.35,-0.194,1.5875244,-0.12634277,0.0,2021-02-22 15:33:40.962
0,5,15,5.34,-0.193,1.5875244,-0.12084961,0.0,2021-02-22 15:33:40.972
0,5,15,5.34,-0.193,1.5875244,-0.12634277,0.0,2021-02-22 15:33:40.982
0,5,15,5.35,-0.192,1.5820312,-0.1373291,0.0,2021-02-22 15:33:40.992
0,5,15,5.34,-0.192,1.5820312,-0.1373291,0.0,2021-02-22 15:33:41.200
0,5,15,5.34,-0.192,1.5765381,-0.13183594,0.0,2021-02-22 15:33:41.120
0,5,15,5.35,-0.191,1.5710449,-0.14831543,0.0,2021-02-22 15:33:41.220
0,5,15,5.35,-0.191,1.5710449,-0.14282227,0.0,2021-02-22 15:33:41.320
0,5,15,5.35,-0.191,1.5710449,-0.14282227,0.0,2021-02-22 15:33:41.420
0,5,15,5.35,-0.19,1.5655518,-0.1538086,0.0,2021-02-22 15:33:41.520
0,5,15,5.35,-0.19,1.5655518,-0.1538086,0.0,2021-02-22 15:33:41.620
0,5,15,5.35,-0.19,1.5655518,-0.1538086,0.0,2021-02-22 15:33:41.720
0,5,15,5.35,-0.189,1.5600586,-0.16479492,0.0,2021-02-22 15:33:41.820
0,5,15,5.35,-0.189,1.5600586,-0.17028809,0.0,2021-02-22 15:33:41.920
0,5,15,5.34,-0.189,1.5545654,-0.16479492,0.0,2021-02-22 15:33:41.102
0,5,15,5.35,-0.189,1.5545654,-0.17578125,0.0,2021-02-22 15:33:41.112
0,5,15,5.35,-0.188,1.5490723,-0.18676758,0.0,2021-02-22 15:33:41.122
0,5,15,5.34,-0.188,1.5490723,-0.17578125,0.0,2021-02-22 15:33:41.132
0,5,15,5.34,-0.188,1.5490723,-0.18676758,0.0,2021-02-22 15:33:41.142
0,5,15,5.35,-0.187,1.5435791,-0.1977539,0.0,2021-02-22 15:33:41.152
0,5,15,5.34,-0.187,1.5435791,-0.19226074,0.0,2021-02-22 15:33:41.162
0,5,15,5.34,-0.187,1.5435791,-0.19226074,0.0,2021-02-22 15:33:41.172
0,5,15,5.34,-0.186,1.5380859,-0.20874023,0.0,2021-02-22 15:33:41.182
0,5,15,5.34,-0.186,1.5380859,-0.20324707,0.0,2021-02-22 15:33:41.192
0,5,15,5.34,-0.186,1.5380859,-0.20324707,0.0,2021-02-22 15:33:41.202
0,5,15,5.34,-0.186,1.5325928,-0.22521973,0.0,2021-02-22 15:33:41.212
0,5,15,5.34,-0.185,1.5325928,-0.22521973,0.0,2021-02-22 15:33:41.222
0,5,15,5.33,-0.185,1.5325928,-0.22521973,0.0,2021-02-22 15:33:41.232
0,5,15,5.34,-0.185,1.5325928,-0.24169922,0.0,2021-02-22 15:33:41.242
0,5,15,5.34,-0.185,1.5270996,-0.24719238,0.0,2021-02-22 15:33:41.252
0,5,15,5.33,-0.184,1.5270996,-0.24719238,0.0,2021-02-22 15:33:41.262
0,5,15,5.34,-0.184,1.5270996,-0.2581787,0.0,2021-02-22 15:33:41.272
0,5,15,5.34,-0.184,1.5270996,-0.26367188,0.0,2021-02-22 15:33:41.282
0,5,15,5.33,-0.184,1.5216064,-0.25268555,0.0,2021-02-22 15:33:41.292
0,5,15,5.33,-0.184,1.5270996,-0.26367188,0.0,2021-02-22 15:33:41.302
0,5,15,5.33,-0.184,1.5216064,-0.26916504,0.0,2021-02-22 15:33:41.312
0,5,15,5.33,-0.183,1.5270996,-0.26367188,0.0,2021-02-22 15:33:41.322
0,5,15,5.33,-0.183,1.5216064,-0.26916504,0.0,2021-02-22 15:33:41.332
0,5,15,5.33,-0.183,1.5216064,-0.28015137,0.0,2021-02-22 15:33:41.342
0,5,15,5.33,-0.183,1.5216064,-0.28015137,0.0,2021-02-22 15:33:41.352
0,5,15,5.33,-0.183,1.5216064,-0.28564453,0.0,2021-02-22 15:33:41.362
0,5,15,5.33,-0.182,1.5161133,-0.30212402,0.0,2021-02-22 15:33:41.372
0,5,15,5.33,-0.182,1.5161133,-0.30212402,0.0,2021-02-22 15:33:41.382
0,5,15,5.32,-0.182,1.5106201,-0.30212402,0.0,2021-02-22 15:33:41.392
0,5,15,5.32,-0.182,1.5106201,-0.31860352,0.0,2021-02-22 15:33:41.402
0,5,15,5.32,-0.182,1.5106201,-0.31860352,0.0,2021-02-22 15:33:41.412
0,5,15,5.32,-0.182,1.5106201,-0.31860352,0.0,2021-02-22 15:33:41.422
0,5,15,5.32,-0.182,1.5106201,-0.32958984,0.0,2021-02-22 15:33:41.432
0,5,15,5.32,-0.182,1.5106201,-0.32958984,0.0,2021-02-22 15:33:41.442
0,5,15,5.32,-0.182,1.5106201,-0.32409668,0.0,2021-02-22 15:33:41.452
0,5,15,5.32,-0.181,1.5106201,-0.32958984,0.0,2021-02-22 15:33:41.462
0,5,15,5.32,-0.181,1.5106201,-0.32958984,0.0,2021-02-22 15:33:41.472
0,5,15,5.32,-0.181,1.5106201,-0.31860352,0.0,2021-02-22 15:33:41.482
0,5,15,5.32,-0.181,1.5106201,-0.32409668,0.0,2021-02-22 15:33:41.492
0,5,15,5.32,-0.181,1.5106201,-0.335083,0.0,2021-02-22 15:33:41.502
0,5,15,5.31,-0.181,1.5106201,-0.32409668,0.0,2021-02-22 15:33:41.512
0,5,15,5.31,-0.181,1.505127,-0.335083,0.0,2021-02-22 15:33:41.522
0,5,15,5.31,-0.181,1.505127,-0.34606934,0.0,2021-02-22 15:33:41.532
0,5,15,5.31,-0.18,1.505127,-0.34606934,0.0,2021-02-22 15:33:41.542
0,5,15,5.31,-0.18,1.505127,-0.34606934,0.0,2021-02-22 15:33:41.552
0,5,15,5.31,-0.18,1.4996338,-0.35705566,0.0,2021-02-22 15:33:41.562
